Branch,Customer type,Gender,Product line,Unit price,Quantity,Tax(TS - TP),Total Salary,Date,Time,Payment,Total Price,Rating,Day,Month,Year,Satisfaction
Alex,Normal,Male,Sports and travel,63.69,1,3.1845,66.8745,2019-02-25,16:21:00,Cash,63.69,6.0,Monday,February,2019,Not Satisfied
Giza,Member,Female,Food and beverages,21.080000000000002,3,3.162,66.40200000000002,2019-02-09,10:25:00,Cash,63.24,7.3,Saturday,February,2019,Satisfied
Cairo,Member,Female,Food and beverages,20.87,3,3.1305,65.7405,2019-03-20,13:53:00,Credit card,62.61,8.0,Wednesday,March,2019,Satisfied
Alex,Member,Female,Electronic accessories,62.48,1,3.124,65.604,2019-02-18,20:29:00,Cash,62.48,4.7,Monday,February,2019,Not Satisfied
Giza,Member,Female,Electronic accessories,60.95,1,3.0475,63.9975,2019-02-18,11:40:00,E-Wallet,60.95,5.9,Monday,February,2019,Not Satisfied
Giza,Member,Female,Home and lifestyle,60.87,1,3.0435,63.9135,2019-01-24,13:24:00,Cash,60.87,5.5,Thursday,January,2019,Not Satisfied
Cairo,Normal,Male,Electronic accessories,60.3,1,3.015,63.315,2019-02-28,17:38:00,Cash,60.3,6.0,Thursday,February,2019,Not Satisfied
Giza,Member,Male,Electronic accessories,12.05,5,3.0125,63.2625,2019-02-16,15:53:00,E-Wallet,60.25,5.5,Saturday,February,2019,Not Satisfied
Giza,Normal,Male,Electronic accessories,11.809999999999999,5,2.9525,62.0025,2019-02-17,18:06:00,Cash,59.05,9.4,Sunday,February,2019,Satisfied
Giza,Normal,Male,Fashion accessories,56.5,1,2.825,59.325,2019-03-13,15:45:00,E-Wallet,56.5,9.6,Wednesday,March,2019,Satisfied
Alex,Member,Male,Fashion accessories,55.45,1,2.7725,58.222500000000004,2019-02-26,17:46:00,Credit card,55.45,4.9,Tuesday,February,2019,Not Satisfied
Cairo,Normal,Female,Electronic accessories,13.78,4,2.756,57.876,2019-01-10,11:10:00,E-Wallet,55.12,9.0,Thursday,January,2019,Satisfied
Giza,Normal,Female,Health and beauty,10.99,5,2.7475,57.697500000000005,2019-01-23,10:18:00,Credit card,54.95,9.3,Wednesday,January,2019,Satisfied
Cairo,Normal,Male,Sports and travel,54.45,1,2.7225,57.1725,2019-02-26,19:24:00,E-Wallet,54.45,7.9,Tuesday,February,2019,Satisfied
Cairo,Normal,Male,Fashion accessories,27.18,2,2.718,57.078,2019-03-15,16:26:00,E-Wallet,54.36,4.3,Friday,March,2019,Not Satisfied
Cairo,Member,Male,Food and beverages,18.080000000000002,3,2.712,56.95200000000001,2019-03-05,19:46:00,E-Wallet,54.24,8.0,Tuesday,March,2019,Satisfied
Cairo,Member,Male,Fashion accessories,53.78,1,2.689,56.469,2019-02-03,20:13:00,E-Wallet,53.78,4.7,Sunday,February,2019,Not Satisfied
Cairo,Member,Male,Food and beverages,53.72,1,2.686,56.406,2019-03-01,20:03:00,E-Wallet,53.72,6.4,Friday,March,2019,Not Satisfied
Alex,Member,Female,Health and beauty,10.690000000000001,5,2.6725,56.1225,2019-03-26,11:07:00,E-Wallet,53.45,7.6,Tuesday,March,2019,Satisfied
Giza,Normal,Female,Electronic accessories,26.61,2,2.661,55.881,2019-03-19,14:35:00,Cash,53.22,4.2,Tuesday,March,2019,Not Satisfied
Giza,Member,Female,Home and lifestyle,10.53,5,2.6325,55.2825,2019-01-30,14:43:00,Credit card,52.65,5.8,Wednesday,January,2019,Not Satisfied
Giza,Normal,Female,Food and beverages,52.42,1,2.621,55.041000000000004,2019-02-06,10:22:00,Credit card,52.42,6.3,Wednesday,February,2019,Not Satisfied
Alex,Normal,Male,Fashion accessories,52.38,1,2.619,54.999,2019-03-26,19:44:00,Cash,52.38,5.8,Tuesday,March,2019,Not Satisfied
Giza,Member,Male,Fashion accessories,52.35,1,2.6175,54.9675,2019-02-12,17:49:00,Cash,52.35,4.0,Tuesday,February,2019,Not Satisfied
Giza,Member,Female,Fashion accessories,51.47,1,2.5735,54.0435,2019-03-18,15:52:00,E-Wallet,51.47,8.5,Monday,March,2019,Satisfied
Cairo,Member,Female,Fashion accessories,51.36,1,2.568,53.928,2019-01-16,15:26:00,E-Wallet,51.36,5.2,Wednesday,January,2019,Not Satisfied
Giza,Member,Female,Health and beauty,10.16,5,2.54,53.339999999999996,2019-02-24,13:08:00,E-Wallet,50.8,4.1,Sunday,February,2019,Not Satisfied
Cairo,Normal,Male,Sports and travel,25.31,2,2.531,53.150999999999996,2019-03-02,19:26:00,E-Wallet,50.62,7.2,Saturday,March,2019,Satisfied
Giza,Member,Female,Fashion accessories,48.71,1,2.4355,51.1455,2019-03-26,19:20:00,Cash,48.71,4.1,Tuesday,March,2019,Not Satisfied
Giza,Normal,Male,Food and beverages,48.61,1,2.4305,51.0405,2019-02-25,15:31:00,Cash,48.61,4.4,Monday,February,2019,Not Satisfied
Cairo,Normal,Female,Fashion accessories,47.44,1,2.372,49.812,2019-02-22,18:19:00,Credit card,47.44,6.8,Friday,February,2019,Not Satisfied
Alex,Normal,Female,Health and beauty,15.799999999999999,3,2.37,49.769999999999996,2019-03-25,18:02:00,Cash,47.4,9.5,Monday,March,2019,Satisfied
Alex,Normal,Female,Electronic accessories,15.69,3,2.3535,49.4235,2019-03-14,14:13:00,Credit card,47.07,5.8,Thursday,March,2019,Not Satisfied
Alex,Member,Male,Food and beverages,23.48,2,2.348,49.308,2019-03-14,11:21:00,Credit card,46.96,7.9,Thursday,March,2019,Satisfied
Alex,Normal,Male,Fashion accessories,46.41,1,2.3205,48.7305,2019-03-03,20:06:00,Credit card,46.41,4.0,Sunday,March,2019,Not Satisfied
Giza,Normal,Female,Electronic accessories,46.2,1,2.31,48.510000000000005,2019-03-19,12:16:00,Cash,46.2,6.3,Tuesday,March,2019,Not Satisfied
Alex,Member,Female,Sports and travel,45.58,1,2.279,47.858999999999995,2019-02-07,14:13:00,Cash,45.58,9.8,Thursday,February,2019,Satisfied
Cairo,Normal,Male,Health and beauty,14.82,3,2.223,46.683,2019-03-01,11:30:00,Credit card,44.46,8.7,Friday,March,2019,Satisfied
Cairo,Normal,Male,Sports and travel,21.87,2,2.187,45.927,2019-01-25,14:29:00,E-Wallet,43.74,6.9,Friday,January,2019,Not Satisfied
Alex,Member,Male,Fashion accessories,21.48,2,2.148,45.108000000000004,2019-02-27,12:22:00,E-Wallet,42.96,6.6,Wednesday,February,2019,Not Satisfied
Giza,Member,Male,Sports and travel,42.85,1,2.1425,44.9925,2019-03-14,15:36:00,Credit card,42.85,9.3,Thursday,March,2019,Satisfied
Alex,Member,Female,Sports and travel,42.47,1,2.1235,44.5935,2019-01-02,16:57:00,Cash,42.47,5.7,Wednesday,January,2019,Not Satisfied
Giza,Member,Female,Health and beauty,21.12,2,2.112,44.352000000000004,2019-01-03,19:17:00,Cash,42.24,9.7,Thursday,January,2019,Satisfied
Alex,Member,Male,Electronic accessories,20.89,2,2.089,43.869,2019-02-05,18:45:00,Cash,41.78,9.8,Tuesday,February,2019,Satisfied
Giza,Normal,Male,Health and beauty,40.35,1,2.0175,42.3675,2019-01-29,13:46:00,E-Wallet,40.35,6.2,Tuesday,January,2019,Not Satisfied
Cairo,Member,Male,Electronic accessories,39.75,1,1.9875,41.7375,2019-02-25,20:19:00,Cash,39.75,6.1,Monday,February,2019,Not Satisfied
Cairo,Member,Female,Electronic accessories,39.48,1,1.974,41.45399999999999,2019-02-12,19:43:00,Cash,39.48,6.5,Tuesday,February,2019,Not Satisfied
Giza,Normal,Female,Health and beauty,39.42,1,1.971,41.391000000000005,2019-01-18,15:08:00,Cash,39.42,8.4,Friday,January,2019,Satisfied
Cairo,Member,Female,Sports and travel,39.12,1,1.956,41.076,2019-03-26,11:02:00,Credit card,39.12,9.6,Tuesday,March,2019,Satisfied
Cairo,Member,Male,Health and beauty,39.01,1,1.9505,40.960499999999996,2019-03-12,16:46:00,Credit card,39.01,4.7,Tuesday,March,2019,Not Satisfied
Alex,Normal,Male,Electronic accessories,38.6,1,1.93,40.53,2019-01-29,11:26:00,E-Wallet,38.6,6.7,Tuesday,January,2019,Not Satisfied
Giza,Member,Female,Food and beverages,38.42,1,1.921,40.341,2019-02-02,16:33:00,Cash,38.42,8.6,Saturday,February,2019,Satisfied
Giza,Normal,Male,Home and lifestyle,37.0,1,1.85,38.85,2019-03-06,13:29:00,Credit card,37.0,7.9,Wednesday,March,2019,Satisfied
Giza,Normal,Male,Food and beverages,35.89,1,1.7945,37.6845,2019-02-23,16:52:00,Credit card,35.89,7.9,Saturday,February,2019,Satisfied
Alex,Member,Male,Electronic accessories,11.94,3,1.791,37.611,2019-01-19,12:47:00,Credit card,35.82,8.1,Saturday,January,2019,Satisfied
Cairo,Normal,Female,Sports and travel,34.81,1,1.7405,36.5505,2019-01-14,10:11:00,Credit card,34.81,7.0,Monday,January,2019,Satisfied
Cairo,Member,Male,Fashion accessories,33.63,1,1.6815,35.3115,2019-03-20,19:55:00,Cash,33.63,5.6,Wednesday,March,2019,Not Satisfied
Cairo,Member,Female,Fashion accessories,33.52,1,1.676,35.196000000000005,2019-02-08,15:31:00,Cash,33.52,6.7,Friday,February,2019,Not Satisfied
Cairo,Member,Female,Sports and travel,16.49,2,1.649,34.629,2019-02-05,11:32:00,E-Wallet,32.98,4.6,Tuesday,February,2019,Not Satisfied
Cairo,Member,Female,Home and lifestyle,16.16,2,1.616,33.936,2019-03-07,11:49:00,E-Wallet,32.32,6.5,Thursday,March,2019,Not Satisfied
Giza,Member,Female,Fashion accessories,31.9,1,1.595,33.495,2019-01-05,12:40:00,E-Wallet,31.9,9.1,Saturday,January,2019,Satisfied
Alex,Member,Male,Food and beverages,31.84,1,1.592,33.432,2019-02-09,13:22:00,Cash,31.84,7.7,Saturday,February,2019,Satisfied
Cairo,Member,Female,Electronic accessories,10.59,3,1.5885,33.3585,2019-03-12,13:52:00,Credit card,31.77,8.7,Tuesday,March,2019,Satisfied
Giza,Member,Female,Sports and travel,15.49,2,1.549,32.529,2019-01-16,15:10:00,Cash,30.98,6.3,Wednesday,January,2019,Not Satisfied
Giza,Member,Female,Health and beauty,15.37,2,1.537,32.277,2019-03-16,19:47:00,Cash,30.74,7.2,Saturday,March,2019,Satisfied
Alex,Member,Female,Fashion accessories,30.62,1,1.531,32.151,2019-02-05,14:14:00,Credit card,30.62,4.1,Tuesday,February,2019,Not Satisfied
Alex,Normal,Male,Fashion accessories,30.61,1,1.5305,32.1405,2019-01-23,12:20:00,E-Wallet,30.61,5.2,Wednesday,January,2019,Not Satisfied
Giza,Member,Female,Food and beverages,30.41,1,1.5205,31.9305,2019-02-22,10:36:00,Credit card,30.41,8.4,Friday,February,2019,Satisfied
Giza,Normal,Female,Electronic accessories,30.24,1,1.512,31.752,2019-03-04,15:44:00,Cash,30.24,8.4,Monday,March,2019,Satisfied
Giza,Member,Female,Food and beverages,14.87,2,1.487,31.226999999999997,2019-02-13,18:15:00,Credit card,29.74,8.9,Wednesday,February,2019,Satisfied
Cairo,Normal,Female,Health and beauty,14.76,2,1.476,30.996,2019-02-18,14:42:00,E-Wallet,29.52,4.3,Monday,February,2019,Not Satisfied
Alex,Normal,Female,Electronic accessories,28.96,1,1.448,30.408,2019-02-07,10:18:00,Credit card,28.96,6.2,Thursday,February,2019,Not Satisfied
Giza,Normal,Female,Sports and travel,14.39,2,1.439,30.219,2019-03-02,19:44:00,Credit card,28.78,7.2,Saturday,March,2019,Satisfied
Cairo,Member,Female,Health and beauty,27.07,1,1.3535,28.4235,2019-01-12,20:07:00,Credit card,27.07,5.3,Saturday,January,2019,Not Satisfied
Alex,Member,Male,Sports and travel,12.76,2,1.276,26.796,2019-01-08,18:06:00,E-Wallet,25.52,7.8,Tuesday,January,2019,Satisfied
Giza,Member,Female,Home and lifestyle,12.73,2,1.273,26.733,2019-02-22,12:10:00,Credit card,25.46,5.2,Friday,February,2019,Not Satisfied
Cairo,Normal,Female,Electronic accessories,25.45,1,1.2725,26.7225,2019-03-10,18:10:00,Credit card,25.45,5.1,Sunday,March,2019,Not Satisfied
Alex,Normal,Female,Home and lifestyle,25.29,1,1.2645,26.554499999999997,2019-03-23,10:13:00,E-Wallet,25.29,6.1,Saturday,March,2019,Not Satisfied
Alex,Normal,Male,Health and beauty,25.0,1,1.25,26.25,2019-03-03,15:09:00,E-Wallet,25.0,5.5,Sunday,March,2019,Not Satisfied
Alex,Normal,Female,Home and lifestyle,12.03,2,1.203,25.262999999999998,2019-01-27,15:51:00,Cash,24.06,5.1,Sunday,January,2019,Not Satisfied
Giza,Normal,Male,Home and lifestyle,22.96,1,1.148,24.108,2019-01-30,20:47:00,Cash,22.96,4.3,Wednesday,January,2019,Not Satisfied
Giza,Member,Female,Food and beverages,22.62,1,1.131,23.751,2019-03-17,18:58:00,Cash,22.62,6.4,Sunday,March,2019,Not Satisfied
Giza,Normal,Female,Sports and travel,22.38,1,1.119,23.499,2019-01-30,17:08:00,Credit card,22.38,8.6,Wednesday,January,2019,Satisfied
Giza,Normal,Male,Food and beverages,21.58,1,1.079,22.659,2019-02-09,10:02:00,E-Wallet,21.58,7.2,Saturday,February,2019,Satisfied
Alex,Normal,Male,Fashion accessories,21.32,1,1.066,22.386,2019-01-26,12:43:00,Cash,21.32,5.9,Saturday,January,2019,Not Satisfied
Alex,Member,Male,Fashion accessories,19.7,1,0.985,20.685,2019-02-08,11:39:00,E-Wallet,19.7,9.5,Friday,February,2019,Satisfied
Cairo,Member,Female,Health and beauty,19.15,1,0.9575,20.107499999999998,2019-01-28,17:58:00,Credit card,19.15,9.5,Monday,January,2019,Satisfied
Alex,Member,Female,Health and beauty,18.33,1,0.9165,19.246499999999997,2019-02-02,18:50:00,Cash,18.33,4.3,Saturday,February,2019,Not Satisfied
Alex,Normal,Male,Home and lifestyle,18.28,1,0.914,19.194000000000003,2019-03-22,15:05:00,Credit card,18.28,8.3,Friday,March,2019,Satisfied
Cairo,Normal,Female,Health and beauty,17.75,1,0.8875,18.6375,2019-01-14,10:38:00,Cash,17.75,8.6,Monday,January,2019,Satisfied
Giza,Normal,Male,Fashion accessories,16.28,1,0.814,17.094,2019-03-09,15:36:00,Cash,16.28,5.0,Saturday,March,2019,Not Satisfied
Alex,Normal,Female,Fashion accessories,15.5,1,0.775,16.275,2019-03-19,15:23:00,Credit card,15.5,7.4,Tuesday,March,2019,Satisfied
Giza,Member,Female,Fashion accessories,15.43,1,0.7715,16.2015,2019-01-25,15:46:00,Credit card,15.43,6.1,Friday,January,2019,Not Satisfied
Alex,Normal,Female,Sports and travel,15.34,1,0.767,16.107,2019-01-06,11:09:00,Cash,15.34,6.5,Sunday,January,2019,Not Satisfied
Giza,Member,Male,Home and lifestyle,13.98,1,0.699,14.679,2019-02-04,13:38:00,E-Wallet,13.98,9.8,Monday,February,2019,Satisfied
Giza,Normal,Male,Fashion accessories,12.78,1,0.639,13.418999999999999,2019-01-08,14:11:00,E-Wallet,12.78,9.5,Tuesday,January,2019,Satisfied
Giza,Member,Female,Fashion accessories,12.54,1,0.627,13.167,2019-02-21,12:38:00,Cash,12.54,8.2,Thursday,February,2019,Satisfied
Alex,Normal,Female,Fashion accessories,12.09,1,0.6045,12.6945,2019-01-26,18:19:00,Credit card,12.09,8.2,Saturday,January,2019,Satisfied
Giza,Member,Male,Sports and travel,10.17,1,0.5085,10.6785,2019-02-07,14:15:00,Cash,10.17,5.9,Thursday,February,2019,Not Satisfied
